add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C=C,CCCCCC(C)C,C=CC(CCCC)C(C)C,NA,C=CC(CCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C,CCCCC(C=CCOC(=O)NCC(=O)O)C(C)C,C=CC(CCC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,C=CC(CC(CC)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C,3.5684942720142856,2.950040769910389,3.5276335426390473,2.9965913069666668
O=C-C-C-C-C-N,CCCCCC(C)C,CC(C)CCCC(C)NCCCCC=O,NA,CC(C)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)NCCCCC=O,CC(C)CCCC(C)N(CCCCC=O)COC(=O)NCC(=O)O,CC(C)CCCC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCCCCC=O,CC(C)CCCC(CCOC(=O)NC(CCC(=O)O)C(=O)O)NCCCCC=O,3.8063777492777815,3.7631481876076194,3.2626210264,3.253224948730769
O-C-C-C:C,CCCCCC(C)C,CCCC(O)C(C)CCCC(C)C,NA,CCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)C(C)CCCC(C)C,CCCC(O)C(C)C(CCC(C)C)COC(=O)NCC(=O)O,CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)C(C)CCCC(C)C,CCCC(O)C(C)CCCC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.6857375892777826,3.258768328526667,3.1270624915466665,2.4212151094833336
O-C-C=C,CCCCCC(C)C,C=C(CO)C(CCC)CC(C)C,NA,C=C(CO)C(CC(C)C)CC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(CO)C(CC(C)C)C(CC)COC(=O)NCC(=O)O,C=C(C(O)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CCC)CC(C)C,C=C(CO)C(CCC)CC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.359152787171786,2.8446833083952376,3.1158528034723814,2.4200007860533335
N-C-C-N-C,CCCCCC(C)C,CCCCCC(C)(C)CNCCN,NA,CCCCCC(C)(C)CNCC(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(C)(C)CNC(CN)COC(=O)NCC(=O)O,CCCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C)CNCCN,CCC(CCC(C)(C)CNCCN)COC(=O)NC(CCC(=O)O)C(=O)O,2.6708221236092853,2.8074288498290474,3.7845295210757692,3.383172113486667
Cl-C-C-C-C,CCCCCC(C)C,CCCCCC(C)(C)CCCCCl,NA,CCCCCC(C)(CCCCCl)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(C)(C)CCCC(Cl)COC(=O)NCC(=O)O,CCCCCC(C)(CCCCCl)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCC(C)(C)CCC(CCl)COC(=O)NC(CCC(=O)O)C(=O)O,3.618517555112857,2.658137849772619,4.038159199696008,3.414843206666667
Cc1c(O)cccc1,CCCCCC(C)C,CCCCCC(C)CCC1=C(O)C=CC=C1,NA,CCCCCC(C)CCC1=C(O)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=CC=C1,CCC(CCC(C)CCC1=C(O)C=CC=C1)COC(=O)NCC(=O)O,CC(CCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC1=C(O)C=CC=C1,CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)CCC1=C(O)C=CC=C1,3.85902074249762,3.0738190726857146,2.8737845633699997,3.1235419161199998
O(:C)(:C),CCCCCC(C)C,CCCC(COC)CC(C)C,NA,COCC(CC(C)C)CC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(COCCOC(=O)NCC(=O)O)CC(C)C,COCC(CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)C,CCCC(COC)CC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.771607183894222,3.7440376362923806,2.933655190280714,3.470658115558334
N(H)(:C),CCCCCC(C)C,[H]N(C)CCCCCC(C)C,NA,[H]N(C)CCCCCC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(CCCCCC(C)C)CCOC(=O)NCC(=O)O,[H]N(C)CCC(CCC(C)C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C,3.806351198901212,2.765555617644048,3.763624550590714,3.492937271851667
C(H)(:C)(:N),CCCCCC(C)C,[H]C(C)NC(CC)CCC(C)C,NA,[H]C(C)N(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)CCC(C)C,[H]C(C)NC(CC)(CCC(C)C)COC(=O)NCC(=O)O,[H]C(C)NC(CC)CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)NC(CC)(CCC(C)C)COC(=O)NC(CCC(=O)O)C(=O)O,3.7217624723967218,3.158724953845714,3.389005749693889,3.590200643191667
O=C-C-C-C-C,CCCCCC(C)C,CCC(CCC(C)C)C(C)CCC=O,NA,CCC(CCC(C)C)C(C)C(CC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCC(C)C)C(C)(CCC=O)COC(=O)NCC(=O)O,CCC(CCC(C)C)C(C)CC(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCC(C(C)CCC=O)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.8444426447355844,3.635295977751786,3.588457220757435,2.8787309924016666
O-C-C-N,CCCCCC(C)C,CCC(CCC(C)C)C(O)CN,NA,CCC(CCC(C)C)C(O)C(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCC(C)C)C(O)C(N)COC(=O)NCC(=O)O,CCC(CCC(C)C)C(O)CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O)C(O)CN,3.6493296831424358,2.8285732641552377,2.5643294796607146,2.6360400980833334
N:C:C-C,CCCCCC(C)C,CC(C)CCCC(C)CCCN,NA,CC(C)CCCC(CCCN)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCCN)CCCC(C)CCOC(=O)NCC(=O)O,CC(CCCN)CCCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCCN)CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C,3.7594483839717214,2.5217911458083333,3.3483062478507684,3.053877880166667
CC1C(C)CCCC1,CCCCCC(C)C,CCC(CCC(C)C)CC1CCCCC1C,NA,CCC(CCC(C)C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC1CCCCC1C,CC(C)CCC(CC1CCCCC1C)C(C)COC(=O)NCC(=O)O,CCC(CCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC1CCCCC1C,CC(C)CCC(CC1CCCCC1C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,4.389201221084287,4.065266737174285,3.9153843529485703,3.6143402871466663
N(C)(O),CCCCCC(C)C,CCCCCC(C)CCNO,NA,CCC(CCC(C)CCNO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCC(COC(=O)NCC(=O)O)C(C)CCNO,CCC(CCC(C)CCNO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCC(C)CC(COC(=O)NC(CCC(=O)O)C(=O)O)NO,3.89066433272,3.0078183965490473,3.205689998558333,2.5679291979083336
O-C-C-C-C-N,CCCCCC(C)C,CCCCCC(C)CNCCCCO,NA,CCCCCC(C)CNC(CCCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(C)CNCCCC(O)COC(=O)NCC(=O)O,CCCCCC(C)CNC(CCCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCC(C)(CNCCCCO)COC(=O)NC(CCC(=O)O)C(=O)O,3.4860603700911157,2.524278849829048,3.154638868130769,3.3738312122841014
CC1CCC(C)CC1,CCCCCC(C)C,CC(C)CCCC(C)C1CC(C)CCC1C,NA,CC(C)CCCC(C)C1(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(C)CCC1C,CC(C)CCCC(C)C1CC(C)(COC(=O)NCC(=O)O)CCC1C,CC(CCCC(C)C1CC(C)CCC1C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)C1CC(C)CCC1C,3.656710931876191,3.770420703730953,3.7399457246285706,3.6861660419895244
C(-N)(=C),CCCCCC(C)C,C=C(N)C(CCC)CC(C)C,NA,C=C(N)C(CCC)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)C,C=C(N)C(CC(C)C)C(CC)COC(=O)NCC(=O)O,C=C(N)C(CCC)CC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(N)C(CCC)CC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.627406672738453,2.7827333083952377,3.5097188798990473,2.9026674527200003
C-C(C)(C)-C-C,CCCCCC(C)C,CCC(C)(C)CCCCCCC(C)C,NA,CCC(C)(C)C(CCCCCC(C)C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)(CCCCCCC(C)C)CCOC(=O)NCC(=O)O,CCC(C)(C)CCC(CCCC(C)C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)CCCCC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C,3.6640440355228576,3.0602643118061907,3.928118420409524,2.8952851020142853
Cc1cc(N)ccc1,CCCCCC(C)C,CCCCCC(C)(C)C1=CC(C)=CC(N)=C1,NA,CC1=CC(N)=CC(C(C)(C)CCCCCCOC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CCCCCC(C)(C)C1=C(COC(=O)NCC(=O)O)C(C)=CC(N)=C1,CCCCCC(C)(C)C1=CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)=CC(N)=C1,CCCCCC(C)(C)C1=C(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)=CC(N)=C1,2.6357076780342856,3.5721967460991673,3.5700463450677278,3.5593638839
C:C-O-C-C,CCCCCC(C)C,CCCCCC(C)CCCOCC,NA,CCCCCC(C)(CCCOCC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(C)CCCOCCCOC(=O)NCC(=O)O,CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)CCCOCC,CCCCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CCCOCC,3.8626937570942212,3.4310788457009522,3.8028947802224358,3.4341418034891027
C(C)(:C),CCCCCC(C)C,CCCCCC(C)CC(C)C,NA,CCCCCC(C)CC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CC(C)CCCCCCOC(=O)NCC(=O)O,CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)CC(C)C,CC(C)CC(C)CCCC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.9787410264942857,2.5965097542551514,3.690940157680952,2.74083177615
C-O-C:C-C,CCCCCC(C)C,CCCOCC(CCC)CC(C)C,NA,CCCOCC(CCC)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)C,CCCOC(COC(=O)NCC(=O)O)C(CCC)CC(C)C,CCCOC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CCC)CC(C)C,CCCC(COCCCCOC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C,3.8328937570942214,3.2921616493257146,3.926814763075769,3.540907940791667
C(O)(:C),CCCCCC(C)C,CC(C)CCCCCCCO,NA,CC(C)CCCCCC(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(CCCCCCO)COC(=O)NCC(=O)O,CC(CCCCCCCO)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCCCCCCO)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.7549984117234962,2.8601314849790476,2.142586461083334,2.2972151094833335
C(C)(C)(C),CCCCCC(C)C,CCC(CCC(C)C)C(C)(C)C,NA,CCC(CCC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(C)C,CCC(CCC(C)C)(COC(=O)NCC(=O)O)C(C)(C)C,CCC(CCC(C)C)C(C)(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)(C)C,2.910961297077619,2.82336536175,3.8489967689809523,2.226381261942857
O=C-C-N,CCCCCC(C)C,CCCCCC(C)CC(N)C=O,NA,CCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)CC(N)C=O,CCCCCC(C)CC(N)C(=O)COC(=O)NCC(=O)O,CCCCCC(C)CC(N)(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CC(N)C=O,3.774896430351667,2.895753838429047,3.1614199435599994,2.9696580450183334
CC1CC(C)CC1,CCCCCC(C)C,CCCC(CC(C)C)C1(C)CCC(C)C1,NA,CCCC(CC(C)C)C1(C)CC(C)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CCC(COC(=O)NCC(=O)O)C(CC(C)C)C1(C)CCC(C)C1,CCCC(CC(C)C)C1(C)CCC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(CC(C)C)C1(C)CCC(C)C1,3.7761019681261914,3.66607115889762,3.553435991153333,3.212069871516191
N-C-O-C-C,CCCCCC(C)C,CCCCCC(C)CCCOCN,NA,CC(CCCOCN)CCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(CCCOCN)CCOC(=O)NCC(=O)O,CCC(CCC(C)CCCOCN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCC(C)C(CCOCN)COC(=O)NC(CCC(=O)O)C(=O)O,3.9553215851666663,2.641745516495714,3.3179197904599995,3.3589755656049993
O=C-C:C-C,CCCCCC(C)C,CCCCCC(C)(C)C(C=O)CC,NA,CCCCCC(C)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C=O)CC,CCCC(COC(=O)NCC(=O)O)CC(C)(C)C(C=O)CC,CCCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C)C(C=O)CC,CCCCCC(C)(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(C=O)CC,3.745358581205952,3.002842374305833,3.3903321579599988,3.103102485190769
C(-C)(-C)(=C),CCCCCC(C)C,CC(C)=CCCCCCC(C)C,NA,CC(=CCCCCCC(C)C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)=CCCCCCC(C)(C)COC(=O)NCC(=O)O,CC(C)=CCCC(CCC(C)C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)=CCCCCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C,2.8168761755142855,2.932899076969048,3.502460544306667,3.101877880166667
C(-C)(-C)(=O),CCCCCC(C)C,CC(=O)CC(C)CCCC(C)C,NA,CC(=O)CC(C)CCCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)CC(C)CCC(COC(=O)NCC(=O)O)C(C)C,CC(=O)CC(C)CCCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)CC(C)C(CCC(C)C)COC(=O)NC(CCC(=O)O)C(=O)O,2.804236963704285,2.6302911116823804,2.681624862552381,2.775781262726667
O=C-C-C-N,CCCCCC(C)C,CCCCCC(C)CC(=O)CCN,NA,CCCCCC(C)CC(=O)CC(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(C)CC(=O)CCNCOC(=O)NCC(=O)O,CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)CC(=O)CCN,CC(CCCC(C)CC(=O)CCN)COC(=O)NC(CCC(=O)O)C(=O)O,2.834407542584285,3.1959588052752377,3.2257736780457136,2.38768177615
Oc1ccc(O)cc1,CCCCCC(C)C,CC(C)CCCCCC1=CC(O)=CC=C1O,NA,CC(C)CCCCCC1=CC(O)=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1O,CC(CCCCCC1=CC(O)=CC=C1O)CCOC(=O)NCC(=O)O,CC(C)CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1=CC(O)=CC=C1O,CC(C)CCCCCC1=CC(O)=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=C1O,3.9066247249901638,2.5090090284457145,3.181127733212727,2.2683399557600006
C-I,CCCCCC(C)C,CCCCCC(C)CCI,NA,CCCCCC(C)C(CI)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCI)CCCC(C)COC(=O)NCC(=O)O,CCC(CCC(C)CCI)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCI)CCCC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.5524269712170637,2.5910986508988887,2.6367867237600002,1.9675488914555554
C(-N)(=C),CCCCCC(C)C,C=C(N)C(C)(C)CCCCC,NA,C=C(NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(C)CCCCC,C=C(N)C(C)(C)CCCCCCOC(=O)NCC(=O)O,CCCCCC(C)(C)C(N)=CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(N)C(C)(C)CC(CCC)COC(=O)NC(CCC(=O)O)C(=O)O,2.9458474826642855,2.7156666417285713,3.336070099883333,3.2762365547666668
C(C)(H)(O),CCCCCC(C)C,[H]C(O)CCCCCCC(C)C,NA,[H]C(O)CCCCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C,[H]C(O)CCCCCC(COC(=O)NCC(=O)O)C(C)C,[H]C(O)CCCCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,[H]C(O)CC(CCCCC(C)C)COC(=O)NC(CCC(=O)O)C(=O)O,3.745870534765055,2.8601314849790476,3.254832466393333,3.2830486404599997
N-C-C=C,CCCCCC(C)C,C=C(CN)C(CC)CCC(C)C,NA,C=C(CN)C(CC)CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(CN)C(CCCOC(=O)NCC(=O)O)CCC(C)C,CCC(CCC(C)C)C(=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CN,C=C(CN)C(CC)CCC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.481027395272727,2.765184253585714,3.347860181072381,2.9042900980833335
C(-N)(=O),CC(C)CCCCCC1CCCC(C)C1C,CC(C)CCCC(CC1CCCC(C)C1C)NC=O,NA,CC(C)CCCC(CC1CCCC(C)C1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NC=O,CC(C)CCCC(CC1CCCC(C)C1CCOC(=O)NCC(=O)O)NC=O,CC(C)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(CC1CCCC(C)C1C)NC=O,CC(CCCC(CC1CCCC(C)C1C)NC=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,4.197592815360357,4.404765632678452,4.301282050102738,3.088894136073333
O,CC(C)CCCCCC1CCCC(C)C1C,CC(C)CCCCCC1CCCC(C)C1(C)O,NA,CC(C)CCCCCC1CCCC(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1(C)O,CC(CCCCCC1CCCC(C)C1(C)O)CCOC(=O)NCC(=O)O,CC(C)C(CCCCC1CCCC(C)C1(C)O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCCCC1CCCC(CCOC(=O)NC(CCC(=O)O)C(=O)O)C1(C)O,3.9344316864761906,2.6742065553285714,3.9853566356785715,2.90158618464
C-C=C-C:C,CC(C)CCCCCC1CCCC(C)C1C,CCC=CCC(CCC(C)C)CCC1CCCC(C)C1C,NA,CCC=CCC(CCC(C)C)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CCCC(C)C1C,CCC=CCC(CCC(C)C)CCC1CCCC(CCOC(=O)NCC(=O)O)C1C,CCC=CCC(CCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC1CCCC(C)C1C,CCC=CCC(CCC1CCCC(C)C1C)CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,4.509958099492858,4.03765068982762,4.4880150639878575,3.757452040244286
O=C-C-N-C,CC(C)CCCCCC1CCCC(C)C1C,CNC(C=O)CC(C)CCCCCC1CCCC(C)C1C,NA,CNC(C=O)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)CCCCCC1CCCC(C)C1C,CNC(C=O)CC(C)CCCCCC1CCCC(C)(COC(=O)NCC(=O)O)C1C,CNC(C=O)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CCCCCC1CCCC(C)C1C,CNC(C=O)CC(C)CCCCCC1CCCC(C)C1(C)COC(=O)NC(CCC(=O)O)C(=O)O,4.547469943872858,4.359520841444286,4.135807108378571,4.2447762138
Oc1c(N)cccc1,CC(C)CCCCCC1CCCC(C)C1C,CC(CCCCCC1CCCC(C)C1C)CC1=CC=CC(O)=C1N,NA,CC(CC1=CC=CC(O)=C1N)C(CCCCC1CCCC(C)C1C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCCCCC1(COC(=O)NCC(=O)O)CCCC(C)C1C)CC1=CC=CC(O)=C1N,CC(CC1=CC=CC(O)=C1N)CC(CCCC1CCCC(C)C1C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCCCCC1CC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C1C)CC1=CC=CC(O)=C1N,4.6773024755109525,3.8873634779678574,4.1492797068360705,3.400130894578571
C(-C)(-O)(=O),CC(C)CCCCCC1CCCC(C)C1C,CC(=O)OCC(C)CCCCCC1CCCC(C)C1C,NA,CC(=O)OCC(C)CCCCCC1CCCC(C)C1(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)OCC(C)CCCCCC1(COC(=O)NCC(=O)O)CCCC(C)C1C,CC(=O)OCC(C)(CCCCCC1CCCC(C)C1C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)OCC(C)CCCCCC1C(COC(=O)NC(CCC(=O)O)C(=O)O)CCC(C)C1C,4.5597130347455845,4.13134051310619,4.080356635678571,4.101896164219999
c1ccncc1,CC(C)CCCCCC1CCCC(C)C1C,CC(C)CCCC(CC1CCCC(C)C1C)C1=CC=CN=C1,NA,CC1CCCC(CC(CCCC(C)(C)COC(=O)NC(C(=O)O)C2=CC=CC=C2)C2=CC=CN=C2)C1C,CC(C)CCCC(CC1CCCC(C)C1C)C1=CC=CN=C1COC(=O)NCC(=O)O,CC(C)CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)(CC1CCCC(C)C1C)C1=CC=CN=C1,CC(C)CCCC(CC1CCCC(C)C1C)C1=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=CN=C1,4.722735955464286,4.485281546972857,4.496410477912858,3.6502695559728577
C-C=N-N-C,CC(C)CCCCCC1CCCC(C)C1C,CNN=C(C)C(CCCC(C)C)CC1CCCC(C)C1C,NA,CNN=C(C)C(CCCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC1CCCC(C)C1C,CNN=C(CCOC(=O)NCC(=O)O)C(CCCC(C)C)CC1CCCC(C)C1C,CNN=C(C)C(CC1CCCC(C)C1C)C(CCC(C)C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNN=C(C)C(CCCC(C)C)CC1(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC(C)C1C,4.597912490064286,4.260281546972857,4.184146649192857,4.204149348942858
C(N)(:N),CC(C)CCCCCC1CCCC(C)C1C,CC1CCCC(CCCCCC(C)(C)NCN)C1C,NA,CC1CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(CCCCCC(C)(C)NCN)C1C,CC1C(CCCCCC(C)(C)NCN)CCCC1CCOC(=O)NCC(=O)O,CC1CCCC(CCCCCC(C)(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)NCN)C1C,CC1CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(CCCCCC(C)(C)NCN)C1C,4.5439223222928575,2.6359492023228572,4.311286513448571,3.4114474972285707
N-C:C-N,CC(C)CCCCCC1CCCC(C)C1C,CC(C)CCCCCC1CCCC(CC(N)CN)C1C,NA,CC(C)CCCCCC1CCCC(CC(N)CN)C1(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CCCCCC1CC(COC(=O)NCC(=O)O)CC(CC(N)CN)C1C,CC(C)CCCCCC1CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)(CC(N)CN)C1C,CC(C)CCCCCC1(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC(CC(N)CN)C1C,4.538720308412858,4.365140770796703,4.306484063982738,3.699003206495237
N-C:C-N,CC(C)CCCCCC1CCCC(C)C1C,CC(C)CCCCCC1CCCC(CC(N)CN)C1C,NA,CC(C)CCCCCC1CCCC(CC(N)CN)C1(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CCCCCC1CC(COC(=O)NCC(=O)O)CC(CC(N)CN)C1C,CC(C)CCCCCC1CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)(CC(N)CN)C1C,CC(C)CCCCCC1(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC(CC(N)CN)C1C,4.538720308412858,4.365140770796703,4.306484063982738,3.699003206495237
O-C-C-C-C-C(C)-C,CC(C)CCCCCC1CCCC(C)C1C,CC(C)CCCCCC1(CC(C)CCCCO)CCCC(C)C1C,NA,CC(C)CCCCCC1(CC(C)CCCCO)CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(C)C1C,CC(C)CCCCC(COC(=O)NCC(=O)O)C1(CC(C)CCCCO)CCCC(C)C1C,CC(CCCCCC1(CC(C)CCCCO)CCCC(C)C1C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCCCC1(CC(CCCCO)CCOC(=O)NC(CCC(=O)O)C(=O)O)CCCC(C)C1C,4.577528733256786,4.3744185224875,4.393051280549999,4.154875472956061
Cc1c(Cl)cccc1,CC(C)CCCCCC1CCCC(C)C1C,CC(C)CCCCCC1CCCC(C)(CC2=C(Cl)C=CC=C2)C1C,NA,CC(C)CCCCCC1CCCC(C)(CC2=C(Cl)C=CC=C2)C1(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CCCCCC1CCCC(C)(CC2=C(Cl)C=CC=C2)C1(C)COC(=O)NCC(=O)O,CC(C)CCCCCC1CCCC(C)(CC2=C(Cl)C=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=C2)C1C,CC(C)CCCCCC1CCCC(C)(C(COC(=O)NC(CCC(=O)O)C(=O)O)C2=C(Cl)C=CC=C2)C1C,4.0779229228761915,4.148047930042858,4.228035485079524,3.541557711592857
