add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C1CCCC1,CCC(CC)CC,CCC(CC)CCC1CCCC1,NA,CCC(CC)CCC1CCCC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)CC(COC(=O)NCC(=O)O)C1CCCC1,CCC(CC)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1CCCC1,CCC(CCC1CCCC1)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.8605387405428573,3.482573033851667,3.2572918942574356,3.011034622225
O-C:C-O-C,CCC(CC)CC,CCC(CC)CCC(CO)OC,NA,CCC(CC)CCC(OC)C(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCC(CO)OC)C(C)COC(=O)NCC(=O)O,CCC(CC)CCC(COCOC(=O)NC(CCCNC(=N)N)C(=O)O)OC,CCC(CC)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(CO)OC,3.4310478304116665,3.114070505095714,3.7992271504907142,3.3589755656049993
C(-N)(=C),CCC(CC)CC,C=C(N)C(CC)(CC)CC,NA,C=C(NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)(CC)CC,C=C(N)C(CC)(CC)CCCOC(=O)NCC(=O)O,C=C(N)C(CC)(CC)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(N)C(CC)(CC)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.904760391627619,2.8910007242285714,2.8723495820390474,3.060843987986667
C-C-O-C:C,CCC(CC)CC,CCOC(C)CCC(CC)CC,NA,CCOC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CCC(CC)CC,CCOC(C)CC(COC(=O)NCC(=O)O)C(CC)CC,CCOC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC(CC)CC,CCOC(C)CCC(CC)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.629447504945952,3.6861626970457144,3.6346302825850003,3.279866719618333
N(C)(C)(H),CCC(CC)CC,[H]N(C)CCCC(CC)CC,NA,[H]N(C)CCCC(CC)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(CCCC(CC)CC)CCOC(=O)NCC(=O)O,[H]N(C)CCCC(CC)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)CCCC(CC)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.642077380126666,2.6316925659719046,2.3409977035107143,2.7056390770250003
CC1CCC(C)CC1,CCC(CC)CC,CCC(CC)CCC1CC(C)CCC1C,NA,CCC(CC)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CC(C)CCC1C,CCC(CC)CCC1C(C)CCC(C)C1COC(=O)NCC(=O)O,CCC(CC)CCC1CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC1C,CCC(CC)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C1CC(C)CCC1C,4.131055938992857,3.691946036589524,3.8235537369793398,3.5570560664499995
OC1CC(N)CCC1,CCC(CC)CC,CCC(CC)C(C)C1(O)CCCC(N)C1,NA,CCC(CC)C(C)C1(O)CC(N)CCC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)(COC(=O)NCC(=O)O)C(C)C1(O)CCCC(N)C1,CCC(C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C1(O)CCCC(N)C1,CCC(CC)C(C)C1(OCOC(=O)NC(CCC(=O)O)C(=O)O)CCCC(N)C1,3.5301650739645134,3.5249118965673807,3.11472801574,3.1979669911600004
O-C:C:C-N,CCC(CC)CC,CCC(CC)CCOCCCN,NA,CCC(CC)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OCCCN,CCC(CC)C(COCCCN)COC(=O)NCC(=O)O,CCC(CC)CCOCC(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)CCOC(CCN)COC(=O)NC(CCC(=O)O)C(=O)O,3.928022403797436,3.674799350190714,3.352908470959999,3.322229446979999
CC1CCC(C)CC1,CCC(CC)CC,CCC(CC)CCCC1CCC(C)CC1,NA,CCC(CC)(CCCC1CCC(C)CC1)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)CCCC1CCC(C)CC1COC(=O)NCC(=O)O,CCC(CC)CCCC1CCC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,CCC(CC)C(CCC1CCC(C)CC1)COC(=O)NC(CCC(=O)O)C(=O)O,4.015629126806191,3.721761792976191,3.4015456040460066,3.1151259880241025
C(-C)(-N)(=N),CCC(CC)CC,CCC(CC)CCN=C(C)N,NA,CCC(CC)CCN=C(C)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)C(CN=C(C)N)COC(=O)NCC(=O)O,CCC(CC)CCN=C(C)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCN=C(C)N)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.7683315624100002,2.999707982145714,3.062869649160714,3.320391866675
C(H)(H)(H),CCC(CC)CC,[H]C([H])([H])C(C)C(CC)CC,NA,[H]C([H])([H])C(C)C(CC)(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C([H])([H])C(C)C(CC)C(C)COC(=O)NCC(=O)O,[H]C([H])([H])C(C)C(CC)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C([H])([H])C(C)C(CC)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3819210119392857,3.2850233131790474,3.0345810368440476,3.022862372425
Nc1ccc(Cl)cc1,CCC(CC)CC,CCC(CC)C(C)C1=C(N)C=CC(Cl)=C1,NA,CCC(CC)C(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1=C(N)C=CC(Cl)=C1,CCC(CCCOC(=O)NCC(=O)O)C(C)C1=C(N)C=CC(Cl)=C1,CCC(CC)C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1=C(N)C=CC(Cl)=C1,CCC(C(C)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C1=C(N)C=CC(Cl)=C1,3.666333955921786,2.8521487731857142,3.7801665017307697,3.147708715225
C-C:C:C-C,CCC(CC)CC,CCCCCC(C)C(CC)CC,NA,CCC(CC)C(C)CCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCC(COC(=O)NCC(=O)O)C(C)C(CC)CC,CCCCCC(C)C(CC)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C(CC)CC,2.423949202322857,4.007509970896786,4.037596341031722,3.138527775138388
Cl-C-C-C,CCC(CC)CC,CCC(CC)C(C)C(C)CCl,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(C)CCl,CCC(CC)C(C)C(CCl)CCOC(=O)NCC(=O)O,CCC(CC)C(C)C(CCl)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)C(C)C(C)C(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,3.775889159007555,2.8510120573011903,4.036650955348334,3.360065612291667
Cl-C-C-C,CCC(CC)CC,CCC(CC)C(C)C(C)CCl,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(C)CCl,CCC(CC)C(C)C(CCl)CCOC(=O)NCC(=O)O,CCC(CC)C(C)C(CCl)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)C(C)C(C)C(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,3.775889159007555,2.8510120573011903,4.036650955348334,3.360065612291667
N-N,CCC(CC)CC,CCC(CC)C(C)NN,NA,CCC(C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)NN,CCC(C(C)COC(=O)NCC(=O)O)C(C)NN,CCC(CC)C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)NN,CCC(CC)C(C)NNCOC(=O)NC(CCC(=O)O)C(=O)O,3.3858372051857137,3.11798806038539,2.173921206344048,2.9238458645749996
Cl-C:C-C=O,CCC(CC)CC,CCC(CC)CCC(Cl)CC=O,NA,CCC(CCC(Cl)CC=O)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)CC(COC(=O)NCC(=O)O)C(Cl)CC=O,CCC(CCC(Cl)CC=O)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCCOC(=O)NC(CCC(=O)O)C(=O)O)CCC(Cl)CC=O,3.810557139079286,2.9904434853799993,2.9991259114940467,2.4297740909916667
C-I,CCC(CC)CC,CCC(CC)(CC)CI,NA,CCC(CC)(CI)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)(CI)C(C)COC(=O)NCC(=O)O,CCC(CC)(CI)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)(CI)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.5247306551767865,2.2003709473361113,3.6740652507916662,3.051777906947222
N-C=N-C,CCC(CC)CC,CCC(CC)C(C)C(N)=NC,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(N)=NC,CCC(CC)C(C)C(N)=NCCOC(=O)NCC(=O)O,CCC(C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C(N)=NC,CCC(CCCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)C(N)=NC,2.5897226921107146,2.8354497613219047,3.1773493057662696,2.783989077025
C(C)(C)(C)(H),CCC(CC)CC,[H]C(C)(C)CC(C)C(CC)CC,NA,[H]C(C)(C)CC(C)C(CC)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(C)CC(C)C(CC)CCCOC(=O)NCC(=O)O,[H]C(C)(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C(CC)CC,[H]C(C)(CCOC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C(CC)CC,3.470656062160913,2.8476839337437228,3.643204121634286,2.755915109483333
C(-C)(-N)(=O),CCC(CC)CC,CCC(CC)CCNC(C)=O,NA,CCC(CC)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC(C)=O,CCC(CCNC(C)=O)C(C)COC(=O)NCC(=O)O,CCC(CC)CCN(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)=O,CCC(CCCOC(=O)NC(CCC(=O)O)C(=O)O)CCNC(C)=O,3.5237012888916666,3.1151829707457144,2.5052556950750002,2.6585541865083337
O-C-C-C-C-C-N,CCC(CC)CC,CCC(CC)CCOCCCCCN,NA,CCC(CC)C(COCCCCCN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)CCOCC(CCCN)COC(=O)NCC(=O)O,CCC(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCOCCCCCN,CCC(CC)CCOCCC(CCN)COC(=O)NC(CCC(=O)O)C(=O)O,3.776513396217782,3.570046343970714,3.3342666938533325,3.17722077238
C(-C)(-C)(=C),CCC(CC)CC,C=C(C)CC(CC)(CC)CC,NA,C=C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(CC)(CC)CC,C=C(CCOC(=O)NCC(=O)O)CC(CC)(CC)CC,C=C(C)CC(CC)(CC)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C)CC(CC)(CC)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.675147585614286,3.0779029550571426,3.8045522343932148,3.3705643514500006
O-C-C=C,CCC(CC)CC,C=CC(O)C(CC)(CC)CC,NA,C=CC(OCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)(CC)CC,C=C(COC(=O)NCC(=O)O)C(O)C(CC)(CC)CC,C=CC(O)C(CC)(CC)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(O)C(CC)(CC)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.523214662071786,2.882138562259524,3.0282645327057143,2.50194246412
Cl-C-C-C-C,CCC(CC)CC,CCCC(Cl)CCC(CC)CC,NA,CCC(CC)CCC(Cl)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(Cl)CCC(CC)(CC)COC(=O)NCC(=O)O,CCCC(Cl)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(CC)CC,CCCC(Cl)CCC(CC)CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.685578964592857,3.5379157341059524,3.910224581890769,1.8135822247888889
CC1C(Cl)CCCC1,CCC(CC)CC,CCC(CC)C(C)C1CCCC(C)C1Cl,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C1CCCC(C)C1Cl,CCC(C(C)COC(=O)NCC(=O)O)C(C)C1CCCC(C)C1Cl,CCC(CC)C(C)C1(COC(=O)NC(CCCNC(=N)N)C(=O)O)CCCC(C)C1Cl,CCC(CC)C(C)C1C(COC(=O)NC(CCC(=O)O)C(=O)O)CCC(C)C1Cl,4.305928725213691,3.7840005319184526,4.245035876937498,3.6794090145619043
C-C:C-C:C,CCC(CC)CC,CCCCCCCC(CC)CC,NA,CCC(CC)CCCCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCC(CCC(CC)CC)COC(=O)NCC(=O)O,CCCCCCCC(CC)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCCCC(CC)CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.2791273137028574,2.6833396930559523,3.090859179392674,2.0035833333333337
O-C-C-C-C-C(O)-C,CCC(CC)CC,CCC(CC)CCC(CCO)CC(C)O,NA,CCC(CCC(CCO)CC(C)O)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)CCC(CCO)(COC(=O)NCC(=O)O)CC(C)O,CCC(CC)CCC(CCOCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)O,CCC(CC)CCC(CC(C)O)CC(O)COC(=O)NC(CCC(=O)O)C(=O)O,3.6337135000609964,3.6791682858466666,3.572930118266666,2.58933310359
C(F)(F),CCC(CC)CC,CCC(CC)C(C)C(F)F,NA,CCC(C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(F)F,CCC(C(C)COC(=O)NCC(=O)O)C(C)C(F)F,CCC(C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C(F)F,CCC(CC)C(C)C(F)(F)COC(=O)NC(CCC(=O)O)C(=O)O,3.109747403325,2.6349431695583325,2.6136387784972226,2.162522130263889
N-C:C:N,CCC(CC)CC,CCC(CC)(CC)NCCN,NA,CCC(CC)(NCCN)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)(CC)N(CCN)COC(=O)NCC(=O)O,CCC(CC)(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)NCCN,CCC(CC)(CC)NCCNCOC(=O)NC(CCC(=O)O)C(=O)O,3.7646853178932695,4.18512936029,3.1470995610383334,2.321080755091667
Cc1cc(N)ccc1,CCC(CC)CC,CCC(CC)CCC1=CC(C)=CC(N)=C1,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CCC1=CC(C)=CC(N)=C1,CCC(CC)C(COC(=O)NCC(=O)O)CC1=CC(C)=CC(N)=C1,CCC(CC)CCC1=CC(C)=CC(N)=C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)CCC1=CC(C)=C(COC(=O)NC(CCC(=O)O)C(=O)O)C(N)=C1,3.9047386192451183,4.005506672738452,3.5069205661784415,3.0996198881000003
C:C-C=C,CCC(CC)CC,CCC=CC(C)C(CC)CC,NA,CCC=CC(C)C(CC)(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC=CC(C)C(CC)C(C)COC(=O)NCC(=O)O,CCC=CC(C)C(CC)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC=CC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)C(CC)CC,3.560520250934286,3.092781298502381,3.7017810252057144,3.1820939879866668
C-O,CCC(CC)CC,CCC(CC)C(C)CO,NA,CCC(CC)C(C)C(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)(COC(=O)NCC(=O)O)C(C)CO,CCC(C(C)CO)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C(C)CO)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.678864088425,2.951457982145714,3.211822139970714,2.7960623724249998
O=C-N-C=O,CCC(CC)CC,CCC(CC)C(C)N(C=O)C=O,NA,CCC(CC)C(C)N(C=O)C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C(C)COC(=O)NCC(=O)O)C(C)N(C=O)C=O,CCC(CC)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)N(C=O)C=O,CCC(CC)C(C)N(C=O)C(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.589555695075,2.756807201522857,3.2771598438600003,2.4529458645749997
O-C-C-C=O,CCC(CC)CC,CCC(CC)C(C)C(C=O)CO,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(C=O)CO,CCC(CC)C(C)C(C=O)COCOC(=O)NCC(=O)O,CCC(CC)C(C)C(C=O)C(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)C(C)C(C=O)COCOC(=O)NC(CCC(=O)O)C(=O)O,2.3971239189249998,2.824216427988571,3.32378405322,2.959493216785
Cl-C-C-C,CCC(CC)CC,CCC(CC)C(C)C(C)CCl,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(C)CCl,CCC(CC)C(C)C(CCl)CCOC(=O)NCC(=O)O,CCC(CC)C(C)C(CCl)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)C(C)C(C)C(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,3.775889159007555,2.8510120573011903,4.036650955348334,3.360065612291667
Cl-C-C-C,CCC(CC)CC,CCC(CC)C(C)C(C)CCl,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(C)CCl,CCC(CC)C(C)C(CCl)CCOC(=O)NCC(=O)O,CCC(CC)C(C)C(CCl)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)C(C)C(C)C(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,3.775889159007555,2.8510120573011903,4.036650955348334,3.360065612291667
N,CCC(CC)CC,CCC(CC)CCN,NA,CCC(CC)C(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCN)CCCOC(=O)NCC(=O)O,CCC(CCN)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCN)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.7140869867266666,2.9115324348452383,2.456026568444048,2.376639077025
Oc1ccc(O)cc1,CCC(CC)CC,CCC(CC)CCOC1=CC=C(O)C=C1,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CCOC1=CC=C(O)C=C1,CCC(CCOC1=CC=C(O)C=C1)C(C)COC(=O)NCC(=O)O,CCC(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCOC1=CC=C(O)C=C1,CCC(CCOC1=CC=C(O)C=C1)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.7480802172812986,3.60677376326,3.353769615099999,3.1840691224999995
N,CCC(CC)CCC1CCCC(Cl)C1C,CCC(CCN)CCC1CCCC(Cl)C1C,NA,CCC(CCN)CCC1CCCC(Cl)C1(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCC1CCCC(Cl)C1C)C(CN)COC(=O)NCC(=O)O,CCC(CCC1CCCC(Cl)C1C)C(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(CCN)CCC1CCCC(Cl)C1C,3.9525424943428566,4.227438353869286,4.1343194155319045,2.901268876796667
Cl-C:C:C-C,CCC(CC)CCC1CCCC(Cl)C1C,CCC(CC)CCC1(C(C)CCCl)CCCC(Cl)C1C,NA,CCC(CC)CCC1(C(C)CCCl)CCCC(Cl)C1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)(CCC1(C(C)CCCl)CCCC(Cl)C1C)COC(=O)NCC(=O)O,CCC(CC)CCC1(C(C)CCCl)CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(Cl)C1C,CCC(CC)CCC1(C(C)CCCl)C(COC(=O)NC(CCC(=O)O)C(=O)O)CCC(Cl)C1C,4.516682159305357,4.248287147106191,4.255345651962673,3.865461646129404
C(H)(:C)(:N),CCC(CC)CCC1CCCC(Cl)C1C,[H]C(C)(N)C1(Cl)CCCC(CCC(CC)CC)C1C,NA,[H]C(C)(N)C1(Cl)CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(CCC(CC)CC)C1C,[H]C(C)(N)C1(Cl)CCCC(CCC(CC)C(C)COC(=O)NCC(=O)O)C1C,[H]C(C)(N)C1(Cl)CCCC(CCC(CC)CC)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1C,[H]C(C)(N)C1(Cl)C(COC(=O)NC(CCC(=O)O)C(=O)O)CCC(CCC(CC)CC)C1C,4.2137159532617465,4.1980103155317865,4.242347885128571,3.824995118808571
Cl-C-C-C,CCC(CC)CCC1CCCC(Cl)C1C,CCC(CC)CCC1C(C)C(Cl)CCC1C(Cl)CC,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CCC1C(C)C(Cl)CCC1C(Cl)CC,CCC(CC)CCC1C(C)C(Cl)CCC1(COC(=O)NCC(=O)O)C(Cl)CC,CCC(CC)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1C(C)C(Cl)CCC1C(Cl)CC,CCC(CCCOC(=O)NC(CCC(=O)O)C(=O)O)CCC1C(C)C(Cl)CCC1C(Cl)CC,4.626895317607857,4.315282439660358,4.228155295200173,4.149751181016006
C(C)(I),CCC(CC)CCC1CCCC(Cl)C1C,CCC(CC)(CCC1CCCC(Cl)C1C)C(C)I,NA,CCC(CC)(CCC1CCCC(Cl)C1C)C(C)(I)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)(CCC1CCC(COC(=O)NCC(=O)O)C(Cl)C1C)C(C)I,CCC(CC)(CCC1(COC(=O)NC(CCCNC(=N)N)C(=O)O)CCCC(Cl)C1C)C(C)I,CCC(CC)(CCC1CCCC(Cl)C1C)C(C)(I)COC(=O)NC(CCC(=O)O)C(=O)O,4.1635067674011905,3.993178448163691,4.028489260300793,3.4742751223007935
C-C,CCC(CC)CCC1CCCC(Cl)C1C,CCC(CC)C(CC)CC1CCCC(Cl)C1C,NA,CCC(CC)C(CC)CC1CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(Cl)C1C,CCC(CCCOC(=O)NCC(=O)O)C(CC)CC1CCCC(Cl)C1C,CCC(CC)C(CC)CC1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(Cl)C1C,CCC(CC)C(CC)CC1C(COC(=O)NC(CCC(=O)O)C(=O)O)CCC(Cl)C1C,4.516682159305357,2.5997421248761907,4.39671040211684,3.837132680086904
Cl-C-C-N-C,CCC(CC)CCC1CCCC(Cl)C1C,CCC(CCC1CCCC(Cl)C1C)C(C)C(Cl)CNC,NA,CCC(CCC1CCCC(Cl)C1C)C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(Cl)CNC,CCC(CCC1CCCC(Cl)C1CCOC(=O)NCC(=O)O)C(C)C(Cl)CNC,CCC(CCC1CCCC(Cl)C1C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C(Cl)CNC,CCC(CCC1CCCC(Cl)C1C)C(C)C(Cl)C(COC(=O)NC(CCC(=O)O)C(=O)O)NC,4.579055938992857,4.612117327821703,4.073792778211905,4.029152002891904
O-C-C:C,CCC(CC)CCC1CCCC(Cl)C1C,CCC(CC)CCC1CCCC(Cl)C1CC(C)CO,NA,CCC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CCC1CCCC(Cl)C1CC(C)CO,CCC(CCC1CCCC(Cl)C1CC(C)CO)C(C)COC(=O)NCC(=O)O,CCC(CC)CCC1CCCC(Cl)C1CC(C)C(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)CCC1CCCC(Cl)C1C(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CO,4.8019721504828565,4.35206962679684,4.536286513448571,4.1391712570326735
C=C-C-O-C,CCC(CC)CCC1CCCC(Cl)C1C,C=CC(OC)C(C)C(CC)CCC1CCCC(Cl)C1C,NA,C=CC(OC)C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)CCC1CCCC(Cl)C1C,C=CC(COC(=O)NCC(=O)O)(OC)C(C)C(CC)CCC1CCCC(Cl)C1C,C=CC(OC)C(C)C(CC)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1CCCC(Cl)C1C,C=CC(OCCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)C(CC)CCC1CCCC(Cl)C1C,4.547647554737301,4.476936194905358,4.397402884652554,3.629704398341191
C(C)(I),CCC(CC)CCC1CCCC(Cl)C1C,CCC(CC)CCC1CCC(CCI)C(Cl)C1C,NA,CCC(CC)CCC1CCC(CCI)C(Cl)C1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)CCC1CCC(CC(I)COC(=O)NCC(=O)O)C(Cl)C1C,CCC(CC)CCC1CCC(CCI)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(Cl)C1C,CCC(CCCOC(=O)NC(CCC(=O)O)C(=O)O)CCC1CCC(CCI)C(Cl)C1C,4.655281980982857,3.877667634831191,4.258374570365238,3.3615564336619044
C(-C)(-N)(=C),CCC(CC)CCC1CCCC(Cl)C1C,C=C(C)NC(C)C(CC)CCC1CCCC(Cl)C1C,NA,C=C(C)NC(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)CCC1CCCC(Cl)C1C,C=C(CCOC(=O)NCC(=O)O)NC(C)C(CC)CCC1CCCC(Cl)C1C,C=C(C)NC(C)C(CC)CCC1CCCC(Cl)C1CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C)NC(C)C(CC)CCC1CCCC(Cl)C1(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.981922468371746,2.7424757524309524,4.21567943158369,4.36549019575619
C(H)(:C)(:C),CCC(CC)CCC1CCCC(Cl)C1C,[H]C(C)(C)C(CC(CC)CC)C1CCCC(Cl)C1C,NA,[H]C(C)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC(CC)CC)C1CCCC(Cl)C1C,[H]C(C)(C)C(CC(CC)CC)C1CCCC(Cl)C1(C)COC(=O)NCC(=O)O,[H]C(C)(C)C(CC(CC)CC)C1CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(Cl)C1C,[H]C(C)(C)C(CC(CC)CC)C1C(COC(=O)NC(CCC(=O)O)C(=O)O)CCC(Cl)C1C,4.5338725160678575,4.303931707177619,4.242347885128571,3.774110332722857
